 Adventuring Gear;$0.15
 Aether Figment;$0.17
 Akoum Refuge;$0.20
 Archive Trap;$7.99
 Archmage Ascension;$1.29
 Arid Mesa;$54.14
 Armament Master;$0.33
 Arrow Volley Trap;$0.17
 Bala Ged Thief;$0.36
 Baloth Cage Trap;$0.19
 Baloth Woodcrasher;$0.16
 Beast Hunt;$0.15
 Beastmaster Ascension;$1.43
 Blade of the Bloodchief;$3.56
 Bladetusk Boar;$0.15
 Blazing Torch;$0.16
 Blood Seeker;$0.15
 Blood Tribute;$0.83
 Bloodchief Ascension;$5.60
 Bloodghast;$26.47
 Bog Tatters;$0.15
 Bold Defense;$0.15
 Brave the Elements;$0.30
 Burst Lightning;$0.16
 Caller of Gales;$0.14
 Cancel;$0.15
 Caravan Hurda;$0.15
 Carnage Altar;$0.15
 Celestial Mantle;$3.83
 Chandra Ablaze;$7.93
 Cliff Threader;$0.15
 Cobra Trap;$0.18
 Conqueror's Pledge;$0.39
 Cosi's Trickster;$0.72
 Crypt of Agadeem;$0.65
 Crypt Ripper;$0.15
 Day of Judgment;$2.78
 Demolish;$0.15
 Desecrated Earth;$0.15
 Devout Lightcaster;$0.29
 Disfigure;$0.54
 Eldrazi Monument;$4.82
 Electropotence;$0.31
 Elemental Appeal;$0.39
 Emeria Angel;$1.63
 Emeria, the Sky Ruin;$4.00
 Eternity Vessel;$2.09
 Expedition Map;$1.84
 Explorer's Scope;$0.16
 Feast of Blood;$0.62
 Felidar Sovereign;$2.57
 Forest (246) - Full Art;$0.86
 Forest (246a);$0.33
 Forest (247) - Full Art;$0.67
 Forest (247a);$0.45
 Forest (248) - Full Art;$1.13
 Forest (248a);$0.37
 Forest (249) - Full Art;$0.73
 Forest (249a);$0.40
 Frontier Guide;$0.17
 Gatekeeper of Malakir;$1.35
 Geyser Glider;$0.16
 Giant Scorpion;$0.14
 Gigantiform;$0.29
 Goblin Bushwhacker;$1.26
 Goblin Guide;$35.64
 Goblin Ruinblaster;$0.16
 Goblin Shortcutter;$0.15
 Goblin War Paint;$0.15
 Gomazoa;$0.17
 Grappling Hook;$0.49
 Graypelt Refuge;$0.34
 Grazing Gladehart;$0.15
 Greenweaver Druid;$0.20
 Grim Discovery;$0.15
 Guul Draz Specter;$0.42
 Guul Draz Vampire;$0.20
 Hagra Crocodile;$0.15
 Hagra Diabolist;$0.23
 Halo Hunter;$0.39
 Harrow;$0.16
 Heartstabber Mosquito;$0.15
 Hedron Crab;$3.05
 Hedron Scrabbler;$0.15
 Hellfire Mongrel;$0.16
 Hellkite Charger;$0.77
 Hideous End;$0.15
 Highland Berserker;$0.15
 Inferno Trap;$0.17
 Into the Roil;$0.16
 Iona, Shield of Emeria;$7.34
 Ior Ruin Expedition;$0.14
 Island (234) - Full Art;$0.79
 Island (234a);$0.36
 Island (235) - Full Art;$0.69
 Island (235a);$0.35
 Island (236) - Full Art;$1.60
 Island (236a);$0.49
 Island (237) - Full Art;$0.66
 Island (237a);$0.38
 Joraga Bard;$0.15
 Journey to Nowhere;$1.47
 Jwar Isle Refuge;$0.40
 Kabira Crossroads;$0.24
 Kabira Evangel;$2.98
 Kalitas, Bloodchief of Ghet;$7.60
 Kazandu Blademaster;$1.57
 Kazandu Refuge;$0.24
 Kazuul Warlord;$0.43
 Khalni Gem;$0.18
 Khalni Heart Expedition;$0.25
 Kor Aeronaut;$0.20
 Kor Cartographer;$0.15
 Kor Duelist;$0.16
 Kor Hookmaster;$0.15
 Kor Outfitter;$0.16
 Kor Sanctifiers;$0.14
 Kor Skyfisher;$0.22
 Kraken Hatchling;$0.15
 Landbind Ritual;$0.20
 Lavaball Trap;$0.28
 Lethargy Trap;$0.15
 Living Tsunami;$0.17
 Lorthos, the Tidemaker;$1.23
 Lotus Cobra;$13.36
 Lullmage Mentor;$0.43
 Luminarch Ascension;$6.17
 Magma Rift;$0.15
 Magosi, the Waterveil;$0.32
 Makindi Shieldmate;$0.15
 Malakir Bloodwitch;$1.31
 Mark of Mutiny;$0.20
 Marsh Casualties;$0.16
 Marsh Flats;$41.97
 Merfolk Seastalkers;$0.16
 Merfolk Wayfinder;$0.17
 Mind Sludge;$0.16
 Mindbreak Trap;$5.59
 Mindless Null;$0.15
 Mire Blight;$0.14
 Misty Rainforest;$55.08
 Mold Shambler;$0.15
 Molten Ravager;$0.15
 Mountain (242) - Full Art;$0.76
 Mountain (242a);$0.31
 Mountain (243) - Full Art;$0.58
 Mountain (243a);$0.35
 Mountain (244) - Full Art;$0.90
 Mountain (244a);$0.35
 Mountain (245) - Full Art;$0.56
 Mountain (245a);$0.45
 Murasa Pyromancer;$0.17
 Narrow Escape;$0.15
 Needlebite Trap;$0.16
 Nimana Sell-Sword;$0.15
 Nimbus Wings;$0.15
 Nissa Revane;$12.39
 Nissa's Chosen;$0.20
 Noble Vestige;$0.15
 Ob Nixilis, the Fallen;$7.07
 Obsidian Fireheart;$1.42
 Ondu Cleric;$0.27
 Oracle of Mul Daya;$20.00
 Oran-Rief Recluse;$0.14
 Oran-Rief Survivalist;$0.17
 Oran-Rief, the Vastwood;$1.26
 Paralyzing Grasp;$0.14
 Pillarfield Ox;$0.14
 Piranha Marsh;$0.15
 Pitfall Trap;$0.20
 Plains (230) - Full Art;$0.61
 Plains (230a);$0.29
 Plains (231) - Full Art;$0.65
 Plains (231a);$0.41
 Plains (232) - Full Art;$0.54
 Plains (232a);$0.43
 Plains (233) - Full Art;$0.60
 Plains (233a);$0.36
 Plated Geopede;$0.15
 Predatory Urge;$0.27
 Primal Bellow;$0.19
 Punishing Fire;$0.45
 Pyromancer Ascension;$8.62
 Quest for Ancient Secrets;$0.16
 Quest for Pure Flame;$0.19
 Quest for the Gemblades;$0.16
 Quest for the Gravelord;$0.23
 Quest for the Holy Relic;$0.19
 Rampaging Baloths;$1.41
 Ravenous Trap;$0.16
 Reckless Scholar;$0.14
 Relic Crush;$0.15
 Rite of Replication;$1.76
 River Boa;$0.16
 Roil Elemental;$0.85
 Ruinous Minotaur;$0.14
 Runeflare Trap;$0.16
 Sadistic Sacrament;$1.50
 Savage Silhouette;$0.14
 Scalding Tarn;$88.34
 Scute Mob;$1.02
 Scythe Tiger;$0.15
 Sea Gate Loremaster;$0.42
 Seascape Aerialist;$0.18
 Seismic Shudder;$0.15
 Sejiri Refuge;$0.34
 Shatterskull Giant;$0.15
 Shepherd of the Lost;$0.16
 Shieldmate's Blessing;$0.14
 Shoal Serpent;$0.14
 Sky Ruin Drake;$0.14
 Slaughter Cry;$0.15
 Soaring Seacliff;$0.15
 Sorin Markov;$17.61
 Soul Stair Expedition;$0.14
 Spell Pierce;$2.12
 Sphinx of Jwar Isle;$0.28
 Sphinx of Lost Truths;$0.37
 Spidersilk Net;$0.15
 Spire Barrage;$0.15
 Spreading Seas;$1.26
 Steppe Lynx;$0.18
 Stonework Puma;$0.14
 Summoner's Bane;$0.17
 Summoning Trap;$1.55
 Sunspring Expedition;$0.15
 Surrakar Marauder;$0.15
 Swamp (238) - Full Art;$0.76
 Swamp (238a);$0.43
 Swamp (239) - Full Art;$0.75
 Swamp (239a);$0.39
 Swamp (240) - Full Art;$0.74
 Swamp (240a);$0.50
 Swamp (241) - Full Art;$0.56
 Swamp (241a);$0.47
 Tajuru Archer;$0.16
 Tanglesap;$0.14
 Teetering Peaks;$0.15
 Tempest Owl;$0.15
 Terra Stomper;$0.86
 Territorial Baloth;$0.15
 Timbermaw Larva;$0.15
 Torch Slinger;$0.15
 Trailblazer's Boots;$0.20
 Trapfinder's Trick;$0.15
 Trapmaker's Snare;$0.16
 Trusty Machete;$0.18
 Tuktuk Grunts;$0.14
 Turntimber Basilisk;$0.17
 Turntimber Grove;$0.14
 Turntimber Ranger;$0.56
 Umara Raptor;$0.15
 Unstable Footing;$0.16
 Valakut, the Molten Pinnacle;$8.66
 Vampire Hexmage;$0.25
 Vampire Lacerator;$0.14
 Vampire Nighthawk;$0.94
 Vampire's Bite;$0.15
 Vastwood Gorger;$0.15
 Verdant Catacombs;$72.37
 Vines of Vastwood;$0.99
 Warren Instigator;$10.40
 Welkin Tern;$0.15
 Whiplash Trap;$0.15
 Windborne Charge;$0.20
 Windrider Eel;$0.14
 World Queller;$0.39
 Zektar Shrine Expedition;$0.15
 Zendikar Farguide;$0.15
